Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
546635,22744,MAKE YOUR OWN MONSOON CARD KIT,2.0,2011-03-15 12:11:00,2.95,16392.0,United Kingdom
543732,15056n,EDWARDIAN PARASOL NATURAL,1.0,2011-02-11 12:02:00,12.46,,United Kingdom
545226,47590B,PINK HAPPY BIRTHDAY BUNTING,3.0,2011-03-01 09:33:00,5.45,12428.0,Finland
566175,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12.0,2011-09-09 12:36:00,1.65,18237.0,United Kingdom
574240,22158,3 HEARTS HANGING DECORATION RUSTIC,3.0,2011-11-03 12:45:00,2.95,15998.0,United Kingdom
581410,23084,RABBIT NIGHT LIGHT,168.0,2011-12-08 14:14:00,1.79,13098.0,United Kingdom
550332,21380,WOODEN HAPPY BIRTHDAY GARLAND,2.0,2011-04-17 13:53:00,2.95,13474.0,United Kingdom
542692,22692,DOORMAT WELCOME TO OUR HOME,1.0,2011-01-31 12:35:00,7.95,14467.0,United Kingdom
571653,22535,MAGIC DRAWING SLATE BUNNIES,24.0,2011-10-18 12:17:00,0.36,14298.0,United Kingdom
556303,22784,LANTERN CREAM GAZEBO ???,3.0,,4.95,17064.0,United Kingdom ###
558620,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,6.0,2011-06-30 16:39:00,0.85,15584.0,United Kingdom @@@
578333,23445,ICE CREAM BUBBLES,20.0,2011-11-24 08:50:00,0.83,12471.0,Germany
560293,DOT,DOTCOM POSTAGE @@@,1.0,2011-07-18 10:20:00,153.92,,United Kingdom typoo
557755,22469,HEART OF WICKER SMALL,40.0,2011-06-22 13:14:00,1.45,14733.0,United Kingdom
568346,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2.0,2011-09-26 15:28:00,2.46,14096.0,United Kingdom
559477,22797,CHEST OF DRAWERS GINGHAM HEART,1.0,2011-07-08 13:44:00,16.95,14315.0,United Kingdom
560434,21705,BAG 500g SWIRLY MARBLES ???,1.0,,3.29,,United Kingdom ???
566603,23173,REGENCY TEAPOT ROSES,1.0,2011-09-13 16:12:00,19.96,,United Kingdom bad_value
578757,20669,RED HEART LUGGAGE TAG,1.0,,1.25,12748.0,United Kingdom bad_value
550458,21790,VINTAGE SNAP CARDS,1.0,2011-04-18 13:13:00,1.63,,United Kingdom
565919,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1.0,2011-09-07 16:48:00,2.46,,United Kingdom
571178,22437,SET OF 9 BLACK SKULL BALLOONS,20.0,2011-10-14 10:38:00,0.85,14089.0,United Kingdom
570187,22551,PLASTERS IN TIN SPACEBOY,1.0,2011-10-07 15:09:00,3.29,,United Kingdom
569545,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1.0,2011-10-04 16:37:00,1.25,,United Kingdom
542836,85135C,RED DRAGONFLY HELICOPTER,1.0,2011-02-01 11:31:00,7.95,16745.0,United Kingdom
569374,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1.0,2011-10-03 16:14:00,2.46,,United Kingdom
556542,22037,ROBOT BIRTHDAY CARD,12.0,2011-06-13 12:52:00,0.42,14719.0,United Kingdom
541409,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,96.0,2011-01-17 15:50:00,0.64,13246.0,United Kingdom
571701,21755,LOVE BUILDING BLOCK WORD ???,3.0,2011-10-18 15:05:00,6.25,14639.0,United Kingdom INVALID
546624,22898,CHILDRENS APRON APPLES DESIGN,8.0,2011-03-15 11:38:00,1.95,14193.0,United Kingdom
571652,22433,WATERING CAN GREEN DINOSAUR INVALID,6.0,,1.95,,Hong Kong INVALID
546682,22993,SET OF 4 PANTRY JELLY MOULDS,12.0,2011-03-16 08:31:00,1.25,12994.0,United Kingdom
561515,21670,BLUE SPOT CERAMIC DRAWER KNOB ???,2.0,2011-07-27 15:16:00,329.0,,United Kingdom mixed_CASE
561094,22150,3 STRIPEY MICE FELTCRAFT,6.0,,1.95,12474.0,Germany
576181,23101,SILVER STARS TABLE DECORATION,12.0,2011-11-14 11:19:00,0.83,15572.0,United Kingdom
545028,20931,BLUE POT PLANT CANDLE,8.0,2011-02-25 15:21:00,3.75,13973.0,United Kingdom
573345,21636,MADRAS NOTEBOOK MEDIUM,4.0,2011-10-30 12:14:00,0.75,17609.0,United Kingdom
550819,21974,SET OF 36 PAISLEY FLOWER DOILIES,6.0,2011-04-20 17:37:00,1.45,17530.0,United Kingdom
553540,23170,REGENCY TEA PLATE ROSES,12.0,2011-05-17 15:32:00,1.65,17511.0,United Kingdom
564067,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED ???,12.0,,0.85,18241.0,United Kingdom typoo
553657,84997D,CHILDRENS CUTLERY POLKADOT PINK INVALID,2.0,2011-05-18 11:28:00,4.15,14583.0,United Kingdom bad_value
556243,22421,LIPSTICK PEN FUSCHIA,15.0,2011-06-09 16:07:00,0.83,,United Kingdom
545053,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3.0,2011-02-27 12:41:00,1.95,17516.0,United Kingdom
543113,21754,HOME BUILDING BLOCK WORD,3.0,2011-02-03 13:06:00,5.95,13047.0,United Kingdom
563037,POST,POSTAGE,3.0,2011-08-11 15:02:00,15.0,12362.0,Belgium
550305,22710,WRAP I LOVE LONDON,25.0,2011-04-17 10:27:00,0.42,17920.0,United Kingdom
569219,22776,SWEETHEART 3 TIER CAKE STAND,1.0,2011-10-02 13:01:00,9.95,13558.0,United Kingdom
566025,21581,SKULLS  DESIGN  COTTON TOTE BAG,2.0,2011-09-08 12:55:00,2.25,17634.0,United Kingdom
541592,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2.0,2011-01-19 15:08:00,3.29,,United Kingdom
538722,22120,WELCOME  WOODEN BLOCK LETTERS,2.0,2010-12-14 11:12:00,9.95,17975.0,United Kingdom
547020,22045,SPACEBOY GIFT WRAP,25.0,2011-03-18 15:42:00,0.42,17017.0,United Kingdom
545226,22175,PINK OWL SOFT TOY,6.0,,2.95,12428.0,Finland
576665,71270,PHOTO CLIP LINE,2.0,2011-11-16 11:46:00,1.25,1784100.0,United Kingdom
553164,23209,LUNCH BAG DOILEY PATTERN,1.0,2011-05-13 16:12:00,1.65,17961.0,United Kingdom
580128,23497,CLASSIC CHROME BICYCLE BELL,3.0,2011-12-01 17:56:00,1.45,17576.0,United Kingdom
563023,21172,PARTY METAL SIGN,12.0,2011-08-11 13:39:00,1.45,14639.0,United Kingdom
537804,72127,COLUMBIAN CANDLE ROUND,14.0,2010-12-08 13:17:00,1.25,12748.0,United Kingdom
549524,85150,LADIES & GENTLEMEN METAL SIGN,1.0,2011-04-08 15:42:00,4.96,,United Kingdom
540498,17091A,LAVENDER INCENSE IN TIN,6.0,2011-01-09 10:06:00,1.25,17243.0,United Kingdom
581173,22816,CARD MOTORBIKE SANTA,12.0,2011-12-07 15:07:00,0.42,17870.0,United Kingdom
564439,23294,SET OF 6 SNACK LOAF BAKING CASES,1.0,2011-08-25 12:12:00,0.83,12841.0,United Kingdom
547665,22842,BISCUIT TIN VINTAGE RED INVALID,2.0,,6.75,14256.0,United Kingdom ###
581181,22438,BALLOON ART MAKE YOUR OWN FLOWERS,50.0,2011-12-07 15:55:00,0.39,14189.0,United Kingdom
580727,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1.0,,24.96,14096.0,United Kingdom mixed_CASE
543533,22196,SMALL HEART MEASURING SPOONS,2.0,2011-02-09 13:00:00,1.63,,United Kingdom
575748,23205,CHARLOTTE BAG VINTAGE ALPHABET,20.0,2011-11-11 10:21:00,2.46,,United Kingdom
574675,22158,3 HEARTS HANGING DECORATION RUSTIC,16.0,2011-11-06 12:31:00,2.95,17289.0,United Kingdom
553161,22894,TABLECLOTH RED APPLES DESIGN,2.0,2011-05-13 15:48:00,9.95,12681.0,France
557960,82494L,WOODEN FRAME ANTIQUE WHITE,1.0,2011-06-23 19:46:00,2.95,15453.0,United Kingdom @@@
573420,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12.0,2011-10-31 09:48:00,0.85,18223.0,United Kingdom
578347,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,5.0,2011-11-24 09:26:00,7.46,,United Kingdom
564760,22027,TEA PARTY BIRTHDAY CARD,1.0,2011-08-30 10:47:00,0.83,,United Kingdom
547663,22813,PACK 3 BOXES BIRD PANNETONE,5.0,2011-03-24 13:16:00,1.95,1602200.0,United Kingdom
553544,23199,JUMBO BAG APPLES,2.0,2011-05-17 15:36:00,4.13,,United Kingdom
547691,22745,POPPY'S PLAYHOUSE BEDROOM,12.0,2011-03-24 15:02:00,2.1,16767.0,United Kingdom
580730,84661C,PINK SQUARE TABLE CLOCK,1.0,2011-12-05 17:28:00,4.96,,United Kingdom
571931,23163,REGENCY SUGAR TONGS,1.0,2011-10-19 16:59:00,4.96,,United Kingdom
581405,23493,VINTAGE DOILY TRAVEL SEWING KIT,2.0,2011-12-08 13:50:00,1.95,13521.0,United Kingdom
567671,35004B,SET OF 3 BLACK FLYING DUCKS ###,1.0,,5.79,,United Kingdom
579106,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,48.0,2011-11-28 11:42:00,3.39,16705.0,United Kingdom
542621,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12.0,2011-01-31 09:05:00,1.49,12528.0,Germany
565396,23301,GARDENERS KNEELING PAD KEEP CALM,1.0,2011-09-02 16:39:00,3.29,,United Kingdom
580727,23132,SMALL IVORY HEART WALL ORGANISER ???,1.0,,12.46,14096.0,United Kingdom
564646,20727,LUNCH BAG  BLACK SKULL.,11.0,2011-08-26 13:39:00,4.96,,United Kingdom
576052,22759,SET OF 3 NOTEBOOKS IN PARCEL,4.0,2011-11-13 14:48:00,1.65,15787.0,United Kingdom
546406,21846,PINK DIAMANTE PEN IN GIFT BOX,1.0,2011-03-11 16:21:00,4.13,,United Kingdom
559000,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3.0,2011-07-05 12:15:00,1.65,14099.0,United Kingdom
553724,82582,AREA PATROLLED METAL SIGN,12.0,2011-05-18 16:50:00,2.1,17047.0,United Kingdom
563946,23112,PARISIENNE CURIO CABINET,2.0,,7.5,17527.0,United Kingdom
543345,82482,WOODEN PICTURE FRAME WHITE FINISH,1.0,2011-02-07 12:29:00,4.96,,United Kingdom
537201,20668,DISCO BALL CHRISTMAS DECORATION,24.0,2010-12-05 14:19:00,0.12,12472.0,Germany
546136,21901,"KEY FOB , BACK DOOR",1.0,2011-03-09 16:32:00,1.63,,United Kingdom
549943,22585,PACK OF 6 BIRDY GIFT TAGS,1.0,2011-04-13 12:09:00,1.25,13544.0,United Kingdom
542595,22021,BLUE FELT EASTER EGG BASKET,2.0,2011-01-30 10:19:00,1.65,14040.0,United Kingdom
555383,21213,PACK OF 72 SKULL CAKE CASES,3.0,2011-06-02 15:13:00,0.55,12517.0,Germany
538351,48173c,DOORMAT BLACK FLOCK,1.0,2010-12-10 15:17:00,16.98,,United Kingdom INVALID
567612,22142,CHRISTMAS CRAFT WHITE FAIRY,12.0,2011-09-21 11:48:00,1.45,17164.0,United Kingdom
579196,85034B,3 WHITE CHOC MORRIS BOXED CANDLES INVALID,1.0,2011-11-28 15:54:00,8.29,14096.0,United Kingdom
538255,17012D,ORIGAMI ROSE INCENSE/CANDLE SET,6.0,2010-12-10 12:33:00,2.55,14911.0,EIRE
580730,23404,HOME SWEET HOME BLACKBOARD,3.0,2011-12-05 17:28:00,10.79,,United Kingdom
546381,21181,PLEASE ONE PERSON METAL SIGN,1.0,2011-03-11 12:29:00,2.1,12748.0,United Kingdom
551507,21422,PORCELAIN ROSE SMALL,16.0,2011-04-28 18:11:00,0.85,18272.0,United Kingdom
581279,POST,POSTAGE,3.0,2011-12-08 11:35:00,18.0,12437.0,France
546122,84751B,BLACK MEDIUM GLASS CAKE STAND,4.0,2011-03-09 14:32:00,3.75,15581.0,United Kingdom
577861,22287,DECORATION WOBBLY CHICKEN @@@,24.0,,0.39,13924.0,United Kingdom typoo
569650,21539,RED RETROSPOT BUTTER DISH,3.0,2011-10-05 12:44:00,4.95,744900.0,Australia
553707,23298,SPOTTY BUNTING ???,12.0,,4.95,16843.0,United Kingdom
550057,22178,VICTORIAN GLASS HANGING T-LIGHT mixed_CASE,8.0,2011-04-14 12:01:00,1.25,14606.0,United Kingdom ???
563030,21135,VICTORIAN  METAL POSTCARD SPRING,8.0,2011-08-11 14:36:00,1.69,14834.0,United Kingdom
546651,48194,DOORMAT HEARTS,1.0,2011-03-15 14:17:00,14.13,,United Kingdom
568082,23322,LARGE WHITE HEART OF WICKER,40.0,2011-09-23 14:38:00,2.55,14944.0,United Kingdom
541869,22417,PACK OF 60 SPACEBOY CAKE CASES,1.0,2011-01-24 09:35:00,1.25,,United Kingdom
545658,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.0,2011-03-04 14:13:00,1.45,14670.0,United Kingdom
581453,22555,PLASTERS IN TIN STRONGMAN ###,24.0,2011-12-08 18:15:00,1.65,16401.0,United Kingdom
548612,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,4.0,2011-04-01 11:34:00,1.25,13137.0,United Kingdom
541413,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.0,2011-01-17 16:14:00,2.95,13859.0,United Kingdom
556777,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24.0,2011-06-14 12:31:00,0.55,14426.0,United Kingdom
537666,21828,EIGHT PIECE SNAKE  SET ###,1.0,,2.51,,United Kingdom typoo
548351,21155,RED RETROSPOT PEG BAG,6.0,2011-03-30 14:51:00,2.55,13001.0,United Kingdom
570488,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1.0,2011-10-10 17:12:00,8.29,14096.0,United Kingdom
554268,46138B,BLUE CHENILLE SHAGGY CUSHION COVER,2.0,2011-05-23 12:59:00,0.85,15311.0,United Kingdom
538853,22619,SET OF 6 SOLDIER SKITTLES bad_value,1.0,2010-12-14 13:35:00,3.75,16805.0,United Kingdom
564755,21352,EUCALYPTUS & PINECONE  WREATH,1.0,2011-08-30 10:31:00,5.79,,United Kingdom
576321,22796,PHOTO FRAME 3 CLASSIC HANGING,2.0,2011-11-14 14:59:00,9.95,14953.0,United Kingdom
570405,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24.0,2011-10-10 12:51:00,0.19,13429.0,United Kingdom
555275,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2.0,2011-06-01 17:18:00,1.63,,United Kingdom
562593,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2011-08-07 15:43:00,1.65,16549.0,United Kingdom
547488,79066K,RETRO MOD TRAY,6.0,2011-03-23 11:30:00,0.85,13821.0,United Kingdom
563911,22726,ALARM CLOCK BAKELIKE GREEN,4.0,2011-08-21 12:39:00,3.75,16265.0,United Kingdom
544368,22521,CHILDS GARDEN TROWEL PINK,6.0,2011-02-18 11:27:00,0.85,14057.0,United Kingdom
537054,21871,SAVE THE PLANET MUG,4.0,2010-12-05 11:40:00,1.25,16931.0,United Kingdom
540475,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,24.0,2011-01-07 14:43:00,1.25,15311.0,United Kingdom
578814,22602,RETROSPOT WOODEN HEART DECORATION,4.0,2011-11-25 13:40:00,0.85,12748.0,United Kingdom
546440,22358,KINGS CHOICE TEA CADDY,6.0,2011-03-14 10:31:00,2.95,16871.0,United Kingdom
539488,22302,COFFEE MUG PEARS  DESIGN,12.0,2010-12-20 09:37:00,2.55,12377.0,Switzerland
543538,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4.0,2011-02-09 13:57:00,3.75,16143.0,United Kingdom
536982,22147,FELTCRAFT BUTTERFLY HEARTS ???,2.0,,4.21,,United Kingdom bad_value
574941,23207,LUNCH BAG ALPHABET DESIGN,86.0,2011-11-07 17:42:00,4.95,,United Kingdom
544970,21056,DOCTOR'S BAG SOFT TOY,2.0,,8.95,13362.0,United Kingdom
547018,79000,MOROCCAN TEA GLASS ???,84.0,,0.85,17043.0,United Kingdom
563205,23238,SET OF 4 KNICK KNACK TINS LONDON typoo,6.0,2011-08-14 12:03:00,4.15,14040.0,United Kingdom mixed_CASE
557473,23083,SET 6 PAPER TABLE LANTERN STARS bad_value,6.0,,3.75,17428.0,United Kingdom
573582,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12.0,2011-10-31 14:23:00,2.95,16633.0,United Kingdom
564439,47422,ASSORTED MONKEY SUCTION CUP HOOK,3.0,2011-08-25 12:12:00,0.42,12841.0,United Kingdom
537666,22358,KINGS CHOICE TEA CADDY,2.0,2010-12-07 18:36:00,5.91,,United Kingdom
574722,22295,HEART FILIGREE DOVE LARGE,2.0,2011-11-06 14:45:00,1.65,14502.0,United Kingdom
565919,20713,JUMBO BAG OWLS,2.0,2011-09-07 16:48:00,4.13,,United Kingdom
580754,22423,REGENCY CAKESTAND 3 TIER,1.0,2011-12-06 10:05:00,32.04,,United Kingdom
575039,22139,RETROSPOT TEA SET CERAMIC 11 PC,2.0,2011-11-08 11:53:00,4.95,15005.0,United Kingdom ???
556040,82482,WOODEN PICTURE FRAME WHITE FINISH,6.0,2011-06-08 12:42:00,2.55,14622.0,United Kingdom
34091280.000,23184,BULL DOG BOTTLE OPENER bad_value,1.0,,4.95,16049.0,United Kingdom ###
552866,21668,RED STRIPE CERAMIC DRAWER KNOB,6.0,2011-05-11 17:36:00,1.25,,United Kingdom
569652,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24.0,,0.29,15628.0,United Kingdom mixed_CASE
580643,22695,WICKER WREATH SMALL ###,12.0,,1.45,14547.0,United Kingdom typoo
560701,22999,TRAVEL CARD WALLET VINTAGE LEAF INVALID,24.0,2011-07-20 12:45:00,0.42,16729.0,United Kingdom mixed_CASE
546896,21829,DINOSAUR KEYRINGS ASSORTED,16.0,2011-03-17 18:24:00,0.42,,United Kingdom
580054,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48.0,2011-12-01 13:08:00,0.29,18122.0,United Kingdom
571653,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,32.0,2011-10-18 12:17:00,0.42,14298.0,United Kingdom
566393,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24.0,2011-09-12 12:45:00,0.39,13269.0,United Kingdom
574740,22969,HOMEMADE JAM SCENTED CANDLES typoo,96.0,,1.25,12357.0,Switzerland ???
561515,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1.0,2011-07-27 15:16:00,1.63,,United Kingdom
537362,22297,HEART IVORY TRELLIS SMALL,5.0,2010-12-06 12:34:00,1.25,17596.0,United Kingdom
563104,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4.0,2011-08-12 10:13:00,3.29,13888.0,United Kingdom
560856,23550,WRAP ALPHABET POSTER,25.0,2011-07-21 13:06:00,0.42,16607.0,United Kingdom
565478,23203,JUMBO BAG VINTAGE DOILY,2.0,2011-09-05 11:18:00,2.08,15005.0,United Kingdom
541219,22037,ROBOT BIRTHDAY CARD,1.0,2011-01-14 14:06:00,0.83,,United Kingdom
552574,4287540.000,HANGING JAM JAR T-LIGHT HOLDER,96.0,2011-05-10 12:20:00,0.72,15311.0,United Kingdom
570593,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,2.0,2011-10-11 11:38:00,5.95,18180.0,United Kingdom
572050,85049C,ROMANTIC PINKS RIBBONS,3.0,2011-10-20 12:23:00,1.25,17346.0,United Kingdom
562853,23547,WRAP FLOWER SHOP,25.0,2011-08-10 10:15:00,0.42,13919.0,Denmark
547547,22083,PAPER CHAIN KIT RETROSPOT ???,1.0,2011-03-23 15:30:00,5.79,,United Kingdom
574898,23313,VINTAGE CHRISTMAS BUNTING INVALID,2.0,,4.95,16242.0,United Kingdom
560224,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.0,2011-07-15 16:06:00,1.25,14572.0,United Kingdom
571427,22437,SET OF 9 BLACK SKULL BALLOONS,40.0,2011-10-17 12:46:00,0.85,17205.0,United Kingdom
542284,22197,SMALL POPCORN HOLDER,48.0,2011-01-27 10:56:00,0.85,17311.0,United Kingdom
537851,84754,S/15 SILVER GLASS BAUBLES IN BAG typoo,12.0,,1.25,13758.0,United Kingdom bad_value
570409,23200,JUMBO BAG PEARS,10.0,2011-10-10 13:03:00,2.08,12682.0,France
559921,22371,AIRLINE BAG VINTAGE TOKYO 78,1.0,2011-07-13 15:42:00,4.25,13667.0,United Kingdom
572294,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2.0,2011-10-23 13:10:00,2.55,13471.0,United Kingdom
545667,22717,CARD DOG AND BALL,1.0,2011-03-04 16:07:00,0.83,,United Kingdom
561709,82494L,WOODEN FRAME ANTIQUE WHITE ???,3.0,2011-07-29 11:35:00,2.95,17790.0,United Kingdom mixed_CASE
562652,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,2011-08-08 13:34:00,3.75,14844.0,United Kingdom
565803,22895,SET OF 2 TEA TOWELS APPLE AND PEARS ###,6.0,2011-09-07 10:38:00,3.25,17735.0,United Kingdom
570875,22627,MINT KITCHEN SCALES,2.0,2011-10-12 17:00:00,8.5,12667.0,Finland
542535,22620,4 TRADITIONAL SPINNING TOPS,12.0,2011-01-28 13:37:00,1.25,12735.0,France
579673,22898,CHILDRENS APRON APPLES DESIGN,3.0,2011-11-30 12:59:00,1.95,18283.0,United Kingdom
579196,21285,RETROSPOT CANDLE  MEDIUM typoo,1.0,,4.13,14096.0,United Kingdom @@@
572921,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1.0,2011-10-26 16:57:00,4.95,15993.0,United Kingdom
556915,23206,LUNCH BAG APPLE DESIGN,1.0,2011-06-15 13:35:00,1.65,15036.0,United Kingdom
577358,22996,TRAVEL CARD WALLET VINTAGE TICKET,2.0,2011-11-18 15:59:00,0.83,,United Kingdom
545667,90184C,BLACK CHUNKY BEAD BRACELET W STRAP,1.0,2011-03-04 16:07:00,366.0,,United Kingdom
562841,22273,FELTCRAFT DOLL MOLLY,6.0,2011-08-09 16:42:00,2.95,17675.0,United Kingdom
539492,21955,DOORMAT UNION JACK GUNS AND ROSES bad_value,1.0,,14.43,,United Kingdom ???
574657,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND mixed_CASE,6.0,,1.65,13772.0,United Kingdom
578833,23170,REGENCY TEA PLATE ROSES,1.0,2011-11-25 15:23:00,3.29,,United Kingdom
545377,-643410.000,12 IVORY ROSE PEG PLACE SETTINGS,1.0,2011-03-02 11:32:00,1.25,14606.0,United Kingdom
571243,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6.0,,2.95,14595.0,United Kingdom
580096,23035,DRAWER KNOB CERAMIC IVORY,24.0,2011-12-01 14:55:00,1.45,13408.0,United Kingdom
580615,22109,FULL ENGLISH BREAKFAST PLATE,8.0,2011-12-05 12:05:00,3.75,16873.0,United Kingdom
539579,85049E,SCANDINAVIAN REDS RIBBONS,6.0,2010-12-20 12:51:00,1.25,16713.0,United Kingdom
564551,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6.0,2011-08-25 17:21:00,2.95,17730.0,United Kingdom
550805,47566,PARTY BUNTING INVALID,12.0,,4.95,13162.0,United Kingdom typoo
568220,22492,MINI PAINT SET VINTAGE,36.0,2011-09-26 10:03:00,0.65,15626.0,United Kingdom
546465,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,1.0,2011-03-14 10:57:00,0.85,14395.0,United Kingdom
563174,22621,TRADITIONAL KNITTING NANCY,12.0,2011-08-12 13:40:00,1.65,16746.0,United Kingdom
537646,22841,ROUND CAKE TIN VINTAGE GREEN,1.0,2010-12-07 15:39:00,7.95,17591.0,United Kingdom
563253,23298,SPOTTY BUNTING,16.0,2011-08-15 12:04:00,4.95,15218.0,United Kingdom
575728,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6.0,,2.55,14911.0,EIRE
551739,21988,PACK OF 6 SKULL PAPER PLATES,4.0,2011-05-04 10:58:00,0.85,18118.0,United Kingdom
558906,81952V,ROUND PURPLE CLOCK WITH SUCKER,5.0,2011-07-04 16:35:00,0.19,15555.0,United Kingdom
572663,23212,HEART WREATH DECORATION WITH BELL,4.0,2011-10-25 12:54:00,1.25,12748.0,United Kingdom
572028,22625,RED KITCHEN SCALES @@@,2.0,,8.5,15296.0,United Kingdom INVALID
567826,22712,CARD DOLLY GIRL bad_value,12.0,,0.42,12877.0,United Kingdom ###
563696,23245,SET OF 3 REGENCY CAKE TINS,4.0,2011-08-18 13:38:00,4.95,12962.0,United Kingdom
566221,21889,WOODEN BOX OF DOMINOES,1.0,2011-09-09 16:13:00,2.46,,United Kingdom
545716,21179,NO JUNK MAIL METAL SIGN,1.0,2011-03-07 10:15:00,3.29,,United Kingdom
575748,85049g,CHOCOLATE BOX RIBBONS,4.0,2011-11-11 10:21:00,2.46,,United Kingdom
575729,22371,AIRLINE BAG VINTAGE TOKYO 78,4.0,2011-11-10 19:49:00,4.25,17932.0,United Kingdom
562033,22998,TRAVEL CARD WALLET KEEP CALM,24.0,2011-08-02 08:49:00,0.42,15410.0,United Kingdom
578310,22112,CHOCOLATE HOT WATER BOTTLE,3.0,,4.95,17434.0,United Kingdom
577768,23371,SET 36 COLOUR PENCILS SPACEBOY,2.0,2011-11-21 15:18:00,2.46,,United Kingdom
568902,22623,BOX OF VINTAGE JIGSAW BLOCKS,3.0,2011-09-29 13:23:00,5.95,13503.0,United Kingdom
538658,75131,METAL TUBE CHIME ON BAMBOO,60.0,2010-12-13 15:34:00,1.25,17969.0,United Kingdom
542344,22837,HOT WATER BOTTLE BABUSHKA,2.0,2011-01-27 11:30:00,9.13,,United Kingdom
555572,21791,VINTAGE HEADS AND TAILS CARD GAME,12.0,2011-06-05 15:37:00,1.25,12449.0,Belgium
570872,23368,SET 12 COLOUR PENCILS DOLLY GIRL,1.0,2011-10-12 16:40:00,1.25,,United Kingdom
572317,20979,36 PENCILS TUBE RED RETROSPOT ###,1.0,,1.25,14629.0,United Kingdom mixed_CASE
550636,17003,BROCADE RING PURSE,7.0,2011-04-19 15:37:00,0.63,,United Kingdom
536755,22972,CHILDREN'S SPACEBOY MUG,1.0,2010-12-02 14:14:00,1.65,,United Kingdom
553339,23284,DOORMAT KEEP CALM AND COME IN bad_value,10.0,,6.75,15125.0,United Kingdom ???
548388,22444,GROW YOUR OWN PLANT IN A CAN,24.0,2011-03-30 16:52:00,1.25,13268.0,United Kingdom
540278,82583,HOT BATHS METAL SIGN,2.0,2011-01-06 12:31:00,2.1,15719.0,United Kingdom
575889,22077,6 RIBBONS RUSTIC CHARM,4.0,2011-11-11 14:09:00,1.95,16433.0,United Kingdom
537179,21523,DOORMAT FANCY FONT HOME SWEET HOME,10.0,2010-12-05 13:29:00,7.95,13767.0,United Kingdom
536742,22973,CHILDREN'S CIRCUS PARADE MUG,1.0,,1.65,16916.0,United Kingdom @@@
565234,22819,"BIRTHDAY CARD, RETRO SPOT bad_value",2.0,,0.42,,United Kingdom
578347,82551,LAUNDRY 15C METAL SIGN bad_value,2.0,2011-11-24 09:26:00,2.46,,United Kingdom
569008,22307,GOLD MUG BONE CHINA TREE OF LIFE,12.0,2011-09-29 18:53:00,1.06,15114.0,United Kingdom
575855,21671,RED SPOT CERAMIC DRAWER KNOB ???,2.0,2011-11-11 12:24:00,1.45,14527.0,United Kingdom INVALID
545568,22207,FRYING PAN UNION FLAG,1.0,2011-03-03 16:22:00,8.29,,United Kingdom
553036,22520,CHILDS GARDEN TROWEL BLUE,12.0,2011-05-13 08:09:00,0.85,15129.0,United Kingdom
581034,22086,PAPER CHAIN KIT 50'S CHRISTMAS,40.0,2011-12-07 10:48:00,2.55,17049.0,United Kingdom ???
